Llave.Casilla,NOMBRE_ESTADO.x,iD_ESTADO.x,ID_DISTRITO.x,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,Ausentismo2,Porcentaje_Sustituciones,porc_Rechazos,porc_NE,porc_Aptos,Casillas_x_CAE_escaladas,A1,B1,C1,Federal1,Concurrente1,Rural1,Urbana1,Mixta1,porc_m_mesas,porc_h_mesas,porc_sin_e_mesas,porc_prim_mesas,porc_sec_mesas,porc_bach_mesas,porc_lic_mesas,porc_esp_mesas,edad_min_escalada_X_edo,edad_max_escalada_X_edo,edad_promedio_escalada_X_edo,edad_rango_escalada_X_edo,ciudadanos_antemesas_escalada_X_edo,edad_min_escalada_Nacional,edad_max_escalada_Nacional,edad_promedio_escalada_Nacional,edad_rango_escalada_Nacional,ciudadanos_antemesas_escalada_Nacional
9-DISTRITO FEDERAL-1-845-C1,DISTRITO FEDERAL,9,1,845,1,C,0,1,0.333333333,0.190789474,0.5,0.243421053,0.714285714,0,1,0,0,1,0,1,0,0.333333333,0.666666667,0,0.111111111,0.333333333,0.111111111,0.444444444,0,0.38,0.615384615,0.551724138,0.5,1,0.345454545,0.615384615,0.5,0.5,1
9-DISTRITO FEDERAL-1-846-B,DISTRITO FEDERAL,9,1,846,1,B,0,1,0.555555556,0.294797688,0.653179191,0.219653179,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.666666667,0,0,0.48,0.820512821,0.74137931,0.689655172,1,0.436363636,0.820512821,0.671875,0.689655172,1
9-DISTRITO FEDERAL-1-846-C1,DISTRITO FEDERAL,9,1,846,1,C,0,1,0.333333333,0.294797688,0.653179191,0.219653179,0.714285714,0,1,0,0,1,0,1,0,0.888888889,0.111111111,0,0.333333333,0.222222222,0.111111111,0.333333333,0,0.4,0.807692308,0.620689655,0.74137931,1,0.363636364,0.807692308,0.5625,0.74137931,1
9-DISTRITO FEDERAL-1-847-B,DISTRITO FEDERAL,9,1,847,1,B,0,1,0.777777778,0.181102362,0.448818898,0.275590551,0.714285714,0,0,1,0,1,0,1,0,0.222222222,0.777777778,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.38,0.820512821,0.586206897,0.775862069,1,0.345454545,0.820512821,0.53125,0.775862069,1
9-DISTRITO FEDERAL-1-847-C1,DISTRITO FEDERAL,9,1,847,1,C,0,1,0.222222222,0.181102362,0.448818898,0.275590551,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.333333333,0.444444444,0,0,0.38,0.730769231,0.637931034,0.655172414,1,0.345454545,0.730769231,0.578125,0.655172414,1
9-DISTRITO FEDERAL-1-848-B,DISTRITO FEDERAL,9,1,848,1,B,0,1,0.666666667,0.214285714,0.59047619,0.228571429,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.333333333,0.333333333,0.111111111,0,0.42,0.551282051,0.551724138,0.379310345,1,0.381818182,0.551282051,0.5,0.379310345,1
9-DISTRITO FEDERAL-1-848-C1,DISTRITO FEDERAL,9,1,848,1,C,0,1,0.333333333,0.214285714,0.59047619,0.228571429,0.714285714,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.333333333,0.555555556,0,0,0.38,0.756410256,0.603448276,0.689655172,1,0.345454545,0.756410256,0.546875,0.689655172,1
9-DISTRITO FEDERAL-1-848-C2,DISTRITO FEDERAL,9,1,848,2,C,0,1,0.111111111,0.214285714,0.59047619,0.228571429,0.714285714,0,0,1,0,1,0,1,0,0.888888889,0.111111111,0,0.333333333,0.333333333,0.111111111,0.222222222,0,0.36,0.679487179,0.517241379,0.603448276,1,0.327272727,0.679487179,0.46875,0.603448276,1
9-DISTRITO FEDERAL-1-849-B,DISTRITO FEDERAL,9,1,849,1,B,0,1,0.555555556,0.203389831,0.394067797,0.186440678,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.333333333,0.333333333,0.111111111,0.222222222,0,0.4,0.564102564,0.568965517,0.413793103,1,0.363636364,0.564102564,0.515625,0.413793103,1
9-DISTRITO FEDERAL-1-849-C1,DISTRITO FEDERAL,9,1,849,1,C,0,1,0.666666667,0.203389831,0.394067797,0.186440678,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.222222222,0.444444444,0.111111111,0,0.38,0.833333333,0.568965517,0.793103448,1,0.345454545,0.833333333,0.515625,0.793103448,1
9-DISTRITO FEDERAL-1-849-C2,DISTRITO FEDERAL,9,1,849,2,C,0,1,0.555555556,0.203389831,0.394067797,0.186440678,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.44,0.794871795,0.689655172,0.689655172,1,0.4,0.794871795,0.625,0.689655172,1
9-DISTRITO FEDERAL-1-850-B,DISTRITO FEDERAL,9,1,850,1,B,0,1,0.111111111,0.169014085,0.516431925,0.225352113,0.714285714,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.222222222,0.444444444,0.222222222,0.111111111,0.4,0.628205128,0.586206897,0.5,1,0.363636364,0.628205128,0.53125,0.5,1
9-DISTRITO FEDERAL-1-850-C1,DISTRITO FEDERAL,9,1,850,1,C,0,1,0.111111111,0.169014085,0.516431925,0.225352113,0.714285714,1,0,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.333333333,0.333333333,0.333333333,0,0.38,0.705128205,0.586206897,0.620689655,1,0.345454545,0.705128205,0.53125,0.620689655,1
9-DISTRITO FEDERAL-1-850-C2,DISTRITO FEDERAL,9,1,850,2,C,0,1,0.111111111,0.169014085,0.516431925,0.225352113,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.4,0.679487179,0.551724138,0.568965517,1,0.363636364,0.679487179,0.5,0.568965517,1
9-DISTRITO FEDERAL-1-851-B,DISTRITO FEDERAL,9,1,851,1,B,0,0,0.222222222,0.278145695,0.516556291,0.225165563,0.714285714,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.333333333,0.222222222,0.111111111,0.44,0.858974359,0.75862069,0.775862069,1,0.4,0.858974359,0.6875,0.775862069,1
9-DISTRITO FEDERAL-1-851-C1,DISTRITO FEDERAL,9,1,851,1,C,0,0,0.222222222,0.278145695,0.516556291,0.225165563,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.222222222,0.111111111,0.333333333,0.333333333,0,0.38,0.756410256,0.637931034,0.689655172,1,0.345454545,0.756410256,0.578125,0.689655172,1
9-DISTRITO FEDERAL-1-852-B,DISTRITO FEDERAL,9,1,852,1,B,0,0,0.333333333,0.176570458,0.35483871,0.188455008,0.714285714,1,0,0,0,1,0,1,0,0.333333333,0.666666667,0,0.111111111,0.333333333,0.333333333,0.111111111,0.111111111,0.38,0.666666667,0.568965517,0.568965517,1,0.345454545,0.666666667,0.515625,0.568965517,1
9-DISTRITO FEDERAL-1-852-C1,DISTRITO FEDERAL,9,1,852,1,C,0,0,0.111111111,0.176570458,0.35483871,0.188455008,0.714285714,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.333333333,0.222222222,0.222222222,0,0.38,0.717948718,0.620689655,0.637931034,1,0.345454545,0.717948718,0.5625,0.637931034,1
9-DISTRITO FEDERAL-1-852-C2,DISTRITO FEDERAL,9,1,852,2,C,0,0,0.444444444,0.176570458,0.35483871,0.188455008,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0,0.111111111,0.222222222,0.555555556,0.111111111,0,0.4,0.602564103,0.568965517,0.465517241,1,0.363636364,0.602564103,0.515625,0.465517241,1
9-DISTRITO FEDERAL-1-852-C3,DISTRITO FEDERAL,9,1,852,3,C,0,0,0.333333333,0.176570458,0.35483871,0.188455008,0.714285714,0,1,0,0,1,0,1,0,1,0,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.42,0.666666667,0.586206897,0.534482759,1,0.381818182,0.666666667,0.53125,0.534482759,1
9-DISTRITO FEDERAL-1-852-C4,DISTRITO FEDERAL,9,1,852,4,C,0,1,0.111111111,0.176570458,0.35483871,0.188455008,0.714285714,1,0,0,0,1,0,1,0,0.333333333,0.666666667,0,0.222222222,0.333333333,0.333333333,0.111111111,0,0.38,0.666666667,0.655172414,0.568965517,1,0.345454545,0.666666667,0.59375,0.568965517,1
9-DISTRITO FEDERAL-1-852-C5,DISTRITO FEDERAL,9,1,852,5,C,0,1,0.222222222,0.176570458,0.35483871,0.188455008,0.857142857,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.222222222,0.222222222,0.333333333,0,0.38,0.756410256,0.637931034,0.689655172,1,0.345454545,0.756410256,0.578125,0.689655172,1
9-DISTRITO FEDERAL-1-852-C6,DISTRITO FEDERAL,9,1,852,6,C,0,1,0.222222222,0.176570458,0.35483871,0.188455008,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.333333333,0.111111111,0.222222222,0.111111111,0.4,0.833333333,0.706896552,0.775862069,1,0.363636364,0.833333333,0.640625,0.775862069,1
9-DISTRITO FEDERAL-1-853-B,DISTRITO FEDERAL,9,1,853,1,B,0,0,0.666666667,0.246753247,0.584415584,0.227272727,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0,0.333333333,0.444444444,0.111111111,0.111111111,0.4,0.705128205,0.637931034,0.603448276,1,0.363636364,0.705128205,0.578125,0.603448276,1
9-DISTRITO FEDERAL-1-853-C1,DISTRITO FEDERAL,9,1,853,1,C,0,0,0.222222222,0.246753247,0.584415584,0.227272727,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.444444444,0.333333333,0.111111111,0,0.4,0.871794872,0.689655172,0.827586207,1,0.363636364,0.871794872,0.625,0.827586207,1
9-DISTRITO FEDERAL-1-854-B,DISTRITO FEDERAL,9,1,854,1,B,0,0,0.888888889,0.305825243,0.514563107,0.237864078,0.714285714,1,0,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.333333333,0.222222222,0.333333333,0,0.38,0.756410256,0.620689655,0.689655172,1,0.345454545,0.756410256,0.5625,0.689655172,1
9-DISTRITO FEDERAL-1-854-C1,DISTRITO FEDERAL,9,1,854,1,C,0,0,0.222222222,0.305825243,0.514563107,0.237864078,0.714285714,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.36,0.794871795,0.672413793,0.75862069,1,0.327272727,0.794871795,0.609375,0.75862069,1
9-DISTRITO FEDERAL-1-854-C2,DISTRITO FEDERAL,9,1,854,2,C,0,0,1.222222222,0.305825243,0.514563107,0.237864078,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.333333333,0.111111111,0.333333333,0,0.4,0.794871795,0.689655172,0.724137931,1,0.363636364,0.794871795,0.625,0.724137931,1
9-DISTRITO FEDERAL-1-855-B,DISTRITO FEDERAL,9,1,855,1,B,0,0,0.444444444,0.372972973,0.567567568,0.183783784,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.38,0.756410256,0.655172414,0.689655172,1,0.345454545,0.756410256,0.59375,0.689655172,1
9-DISTRITO FEDERAL-1-855-C1,DISTRITO FEDERAL,9,1,855,1,C,0,0,0.333333333,0.372972973,0.567567568,0.183783784,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.111111111,0.333333333,0.333333333,0,0.52,0.769230769,0.672413793,0.586206897,1,0.472727273,0.769230769,0.609375,0.586206897,1
9-DISTRITO FEDERAL-1-856-B,DISTRITO FEDERAL,9,1,856,1,B,0,0,1.222222222,0.23857868,0.538071066,0.274111675,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.666666667,0.222222222,0.111111111,0,0.4,0.833333333,0.74137931,0.775862069,1,0.363636364,0.833333333,0.671875,0.775862069,1
9-DISTRITO FEDERAL-1-856-C1,DISTRITO FEDERAL,9,1,856,1,C,0,0,0.333333333,0.23857868,0.538071066,0.274111675,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.222222222,0.333333333,0.222222222,0,0.38,0.807692308,0.74137931,0.75862069,1,0.345454545,0.807692308,0.671875,0.75862069,1
9-DISTRITO FEDERAL-1-856-C2,DISTRITO FEDERAL,9,1,856,2,C,0,0,0.333333333,0.23857868,0.538071066,0.274111675,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.222222222,0.111111111,0.555555556,0.111111111,0,0.42,0.705128205,0.603448276,0.586206897,1,0.381818182,0.705128205,0.546875,0.586206897,1
9-DISTRITO FEDERAL-1-857-B,DISTRITO FEDERAL,9,1,857,1,B,0,0,0,0.204188482,0.471204188,0.19895288,0.714285714,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.730769231,0.5,0.655172414,1,0.345454545,0.730769231,0.453125,0.655172414,1
9-DISTRITO FEDERAL-1-857-C1,DISTRITO FEDERAL,9,1,857,1,C,0,0,0.111111111,0.204188482,0.471204188,0.19895288,0.714285714,1,0,0,0,1,0,1,0,0.777777778,0.222222222,0.111111111,0,0.333333333,0.222222222,0.222222222,0.111111111,0.4,0.846153846,0.706896552,0.793103448,1,0.363636364,0.846153846,0.640625,0.793103448,1
9-DISTRITO FEDERAL-1-858-B,DISTRITO FEDERAL,9,1,858,1,B,0,1,0.444444444,0.149068323,0.49689441,0.204968944,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.111111111,0.444444444,0,0.4,0.730769231,0.603448276,0.637931034,1,0.363636364,0.730769231,0.546875,0.637931034,1
9-DISTRITO FEDERAL-1-858-C1,DISTRITO FEDERAL,9,1,858,1,C,0,1,0.666666667,0.149068323,0.49689441,0.204968944,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.555555556,0.111111111,0,0.4,0.653846154,0.620689655,0.534482759,1,0.363636364,0.653846154,0.5625,0.534482759,1
9-DISTRITO FEDERAL-1-859-B,DISTRITO FEDERAL,9,1,859,1,B,0,1,0.333333333,0.225080386,0.581993569,0.234726688,0.857142857,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.111111111,0.444444444,0.333333333,0,0.38,0.576923077,0.5,0.448275862,1,0.345454545,0.576923077,0.453125,0.448275862,1
9-DISTRITO FEDERAL-1-859-C1,DISTRITO FEDERAL,9,1,859,1,C,0,0,0.444444444,0.225080386,0.581993569,0.234726688,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.222222222,0.333333333,0.333333333,0,0.38,0.628205128,0.5,0.517241379,1,0.345454545,0.628205128,0.453125,0.517241379,1
9-DISTRITO FEDERAL-1-859-C2,DISTRITO FEDERAL,9,1,859,2,C,0,0,0.333333333,0.225080386,0.581993569,0.234726688,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.333333333,0.444444444,0.111111111,0,0.38,0.705128205,0.672413793,0.620689655,1,0.345454545,0.705128205,0.609375,0.620689655,1
9-DISTRITO FEDERAL-1-859-C3,DISTRITO FEDERAL,9,1,859,3,C,0,1,0.333333333,0.225080386,0.581993569,0.234726688,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.333333333,0.555555556,0,0,0.42,0.692307692,0.672413793,0.568965517,1,0.381818182,0.692307692,0.609375,0.568965517,1
9-DISTRITO FEDERAL-1-860-B,DISTRITO FEDERAL,9,1,860,1,B,0,0,0,0.215328467,0.518248175,0.186131387,0.857142857,0,1,0,0,1,0,1,0,0.888888889,0.111111111,0,0.222222222,0.333333333,0.333333333,0,0.111111111,0.5,0.858974359,0.706896552,0.724137931,1,0.454545455,0.858974359,0.640625,0.724137931,1
9-DISTRITO FEDERAL-1-860-C1,DISTRITO FEDERAL,9,1,860,1,C,0,0,0.777777778,0.215328467,0.518248175,0.186131387,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0,0.222222222,0.555555556,0.222222222,0,0.38,0.602564103,0.551724138,0.482758621,1,0.345454545,0.602564103,0.5,0.482758621,1
9-DISTRITO FEDERAL-1-860-C2,DISTRITO FEDERAL,9,1,860,2,C,0,1,0.444444444,0.215328467,0.518248175,0.186131387,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.111111111,0.666666667,0,0.111111111,0.54,0.820512821,0.724137931,0.637931034,1,0.490909091,0.820512821,0.65625,0.637931034,1
9-DISTRITO FEDERAL-1-861-B,DISTRITO FEDERAL,9,1,861,1,B,0,0,0.444444444,0.511235955,0.606741573,0.168539326,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.42,0.794871795,0.620689655,0.706896552,1,0.381818182,0.794871795,0.5625,0.706896552,1
9-DISTRITO FEDERAL-1-861-C1,DISTRITO FEDERAL,9,1,861,1,C,0,0,0.222222222,0.511235955,0.606741573,0.168539326,0.714285714,1,0,0,0,1,0,1,0,0.555555556,0.444444444,0,0.333333333,0.222222222,0.222222222,0.222222222,0,0.38,0.820512821,0.706896552,0.775862069,1,0.345454545,0.820512821,0.640625,0.775862069,1
9-DISTRITO FEDERAL-1-862-B,DISTRITO FEDERAL,9,1,862,1,B,0,0,0.666666667,0.217948718,0.717948718,0.192307692,0.714285714,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0.444444444,0.333333333,0,0.222222222,0,0.38,0.871794872,0.793103448,0.844827586,1,0.345454545,0.871794872,0.71875,0.844827586,1
9-DISTRITO FEDERAL-1-863-B,DISTRITO FEDERAL,9,1,863,1,B,0,0,0.555555556,0.286585366,0.506097561,0.182926829,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0.111111111,0.333333333,0.222222222,0.222222222,0,0.111111111,0.42,0.807692308,0.706896552,0.724137931,1,0.381818182,0.807692308,0.640625,0.724137931,1
9-DISTRITO FEDERAL-1-863-C1,DISTRITO FEDERAL,9,1,863,1,C,0,0,1.111111111,0.286585366,0.506097561,0.182926829,0.857142857,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0.111111111,0.333333333,0.333333333,0.222222222,0,0,0.4,0.897435897,0.844827586,0.862068966,1,0.363636364,0.897435897,0.765625,0.862068966,1
9-DISTRITO FEDERAL-1-864-B,DISTRITO FEDERAL,9,1,864,1,B,0,1,0.444444444,0.154761905,0.535714286,0.220238095,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0,0.444444444,0.333333333,0.222222222,0,0.4,0.628205128,0.603448276,0.5,1,0.363636364,0.628205128,0.546875,0.5,1
9-DISTRITO FEDERAL-1-864-C1,DISTRITO FEDERAL,9,1,864,1,C,0,1,1,0.154761905,0.535714286,0.220238095,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0.222222222,0.333333333,0.222222222,0.222222222,0,0.36,0.602564103,0.568965517,0.5,1,0.327272727,0.602564103,0.515625,0.5,1
9-DISTRITO FEDERAL-1-865-B,DISTRITO FEDERAL,9,1,865,1,B,0,1,0.222222222,0.24684432,0.53997195,0.182328191,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0.333333333,0.333333333,0.111111111,0.222222222,0,0.44,0.769230769,0.637931034,0.655172414,1,0.4,0.769230769,0.578125,0.655172414,1
9-DISTRITO FEDERAL-1-865-C1,DISTRITO FEDERAL,9,1,865,1,C,0,1,0.444444444,0.24684432,0.53997195,0.182328191,0.857142857,0,0,1,0,1,0,1,0,0.777777778,0.222222222,0,0.333333333,0.111111111,0.333333333,0.222222222,0,0.38,0.871794872,0.551724138,0.844827586,1,0.345454545,0.871794872,0.5,0.844827586,1
9-DISTRITO FEDERAL-1-865-C2,DISTRITO FEDERAL,9,1,865,2,C,0,0,0.111111111,0.24684432,0.53997195,0.182328191,0.857142857,1,0,0,0,1,0,1,0,0.888888889,0.111111111,0,0.333333333,0.333333333,0.222222222,0.111111111,0,0.54,0.794871795,0.74137931,0.603448276,1,0.490909091,0.794871795,0.671875,0.603448276,1
9-DISTRITO FEDERAL-1-865-C3,DISTRITO FEDERAL,9,1,865,3,C,0,0,0.444444444,0.24684432,0.53997195,0.182328191,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.333333333,0.333333333,0.111111111,0.222222222,0,0.5,0.884615385,0.706896552,0.75862069,1,0.454545455,0.884615385,0.640625,0.75862069,1
9-DISTRITO FEDERAL-1-865-C4,DISTRITO FEDERAL,9,1,865,4,C,0,0,0.111111111,0.24684432,0.53997195,0.182328191,0.857142857,0,1,0,0,1,0,1,0,0.666666667,0.333333333,0,0.333333333,0.333333333,0.111111111,0.222222222,0,0.44,0.794871795,0.672413793,0.689655172,1,0.4,0.794871795,0.609375,0.689655172,1
9-DISTRITO FEDERAL-1-865-C5,DISTRITO FEDERAL,9,1,865,5,C,0,1,0.222222222,0.24684432,0.53997195,0.182328191,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.333333333,0.333333333,0.111111111,0,0.42,0.769230769,0.603448276,0.672413793,1,0.381818182,0.769230769,0.546875,0.672413793,1
9-DISTRITO FEDERAL-1-865-C6,DISTRITO FEDERAL,9,1,865,6,C,0,0,0.444444444,0.24684432,0.53997195,0.182328191,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.333333333,0,0.555555556,0.111111111,0,0.38,0.717948718,0.637931034,0.637931034,1,0.345454545,0.717948718,0.578125,0.637931034,1
9-DISTRITO FEDERAL-1-865-C7,DISTRITO FEDERAL,9,1,865,7,C,0,0,0.555555556,0.24684432,0.53997195,0.182328191,0.857142857,0,1,0,0,1,0,1,0,0.777777778,0.222222222,0.111111111,0.222222222,0.222222222,0.444444444,0,0,0.54,0.615384615,0.655172414,0.362068966,1,0.490909091,0.615384615,0.59375,0.362068966,1
9-DISTRITO FEDERAL-1-866-B,DISTRITO FEDERAL,9,1,866,1,B,0,0,0.777777778,0.207865169,0.460674157,0.179775281,0.857142857,1,0,0,0,1,0,1,0,1,0,0,0.111111111,0.444444444,0.333333333,0.111111111,0,0.54,0.833333333,0.724137931,0.655172414,1,0.490909091,0.833333333,0.65625,0.655172414,1
9-DISTRITO FEDERAL-1-866-C1,DISTRITO FEDERAL,9,1,866,1,C,0,1,0.555555556,0.207865169,0.460674157,0.179775281,0.857142857,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.444444444,0.222222222,0.222222222,0,0.42,0.705128205,0.517241379,0.586206897,1,0.381818182,0.705128205,0.46875,0.586206897,1
9-DISTRITO FEDERAL-1-867-B,DISTRITO FEDERAL,9,1,867,1,B,0,0,0.777777778,0.24025974,0.590909091,0.181818182,0.857142857,0,0,1,0,1,0,1,0,0.222222222,0.777777778,0,0.111111111,0.444444444,0.333333333,0.111111111,0,0.4,0.833333333,0.810344828,0.775862069,1,0.363636364,0.833333333,0.734375,0.775862069,1
9-DISTRITO FEDERAL-1-867-C1,DISTRITO FEDERAL,9,1,867,1,C,0,0,0.555555556,0.24025974,0.590909091,0.181818182,0.857142857,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.555555556,0.111111111,0.222222222,0,0.6,0.820512821,0.827586207,0.586206897,1,0.545454545,0.820512821,0.75,0.586206897,1
9-DISTRITO FEDERAL-1-868-B,DISTRITO FEDERAL,9,1,868,1,B,0,1,1.222222222,0.246753247,0.655844156,0.331168831,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.222222222,0.444444444,0.222222222,0,0.38,0.551282051,0.5,0.413793103,1,0.345454545,0.551282051,0.453125,0.413793103,1
9-DISTRITO FEDERAL-1-868-C1,DISTRITO FEDERAL,9,1,868,1,C,0,0,0.555555556,0.246753247,0.655844156,0.331168831,0.714285714,0,0,1,0,1,0,1,0,0.444444444,0.555555556,0,0,0.555555556,0.333333333,0.111111111,0,0.46,0.782051282,0.637931034,0.655172414,1,0.418181818,0.782051282,0.578125,0.655172414,1
9-DISTRITO FEDERAL-1-869-B,DISTRITO FEDERAL,9,1,869,1,B,0,0,0.111111111,0.171974522,0.515923567,0.23566879,0.857142857,0,1,0,0,1,0,1,0,0.333333333,0.666666667,0,0,0.444444444,0.333333333,0.222222222,0,0.42,0.653846154,0.620689655,0.517241379,1,0.381818182,0.653846154,0.5625,0.517241379,1
9-DISTRITO FEDERAL-1-870-B,DISTRITO FEDERAL,9,1,870,1,B,0,0,0.333333333,0.12,0.68,0.3,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.222222222,0.111111111,0.222222222,0.444444444,0,0.46,0.833333333,0.655172414,0.724137931,1,0.418181818,0.833333333,0.59375,0.724137931,1
9-DISTRITO FEDERAL-1-870-C1,DISTRITO FEDERAL,9,1,870,1,C,0,0,0.222222222,0.12,0.68,0.3,0.714285714,0,1,0,0,1,0,1,0,0.555555556,0.444444444,0,0.222222222,0.222222222,0.333333333,0.222222222,0,0.36,0.705128205,0.534482759,0.637931034,1,0.327272727,0.705128205,0.484375,0.637931034,1
9-DISTRITO FEDERAL-1-871-B,DISTRITO FEDERAL,9,1,871,1,B,0,1,0.555555556,0.08411215,0.58411215,0.271028037,0.714285714,0,0,1,0,1,0,1,0,0.222222222,0.777777778,0,0.111111111,0.333333333,0.222222222,0.333333333,0,0.38,0.615384615,0.517241379,0.5,1,0.345454545,0.615384615,0.46875,0.5,1
9-DISTRITO FEDERAL-1-871-C1,DISTRITO FEDERAL,9,1,871,1,C,0,1,0.111111111,0.08411215,0.58411215,0.271028037,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.111111111,0.444444444,0.333333333,0.111111111,0,0.5,0.794871795,0.655172414,0.637931034,1,0.454545455,0.794871795,0.59375,0.637931034,1
9-DISTRITO FEDERAL-1-871-C2,DISTRITO FEDERAL,9,1,871,2,C,0,0,0.222222222,0.08411215,0.58411215,0.271028037,0.714285714,0,1,0,0,1,0,1,0,0.444444444,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0,0.38,0.653846154,0.603448276,0.551724138,1,0.345454545,0.653846154,0.546875,0.551724138,1
9-DISTRITO FEDERAL-1-872-B,DISTRITO FEDERAL,9,1,872,1,B,0,0,0.333333333,0.136904762,0.517857143,0.214285714,0.857142857,0,0,1,0,1,0,1,0,0.555555556,0.444444444,0,0,0.333333333,0.222222222,0.444444444,0,0.4,0.666666667,0.620689655,0.551724138,1,0.363636364,0.666666667,0.5625,0.551724138,1
9-DISTRITO FEDERAL-1-872-C1,DISTRITO FEDERAL,9,1,872,1,C,0,1,1,0.136904762,0.517857143,0.214285714,0.857142857,0,0,1,0,1,0,1,0,0.888888889,0.111111111,0,0.111111111,0.111111111,0.333333333,0.333333333,0.111111111,0.4,0.858974359,0.672413793,0.810344828,1,0.363636364,0.858974359,0.609375,0.810344828,1
9-DISTRITO FEDERAL-1-873-B,DISTRITO FEDERAL,9,1,873,1,B,0,1,0.888888889,0.275862069,0.471264368,0.224137931,0.714285714,0,0,1,0,1,0,1,0,0.666666667,0.333333333,0,0.333333333,0.111111111,0.444444444,0.111111111,0,0.38,0.794871795,0.655172414,0.74137931,1,0.345454545,0.794871795,0.59375,0.74137931,1
